2023-2-10,11.092982456140351,32.724561403508766,467.1578947368421,0.0,0.9719298245614033,166.97368421052633
2023-2-11,10.730107526881715,40.31720430107527,480.3440860215054,0.0,0.816129032258065,201.29032258064515
2023-2-12,10.668627450980393,46.75686274509804,498.94117647058823,0.0,0.5705882352941177,113.38235294117646
2023-2-14,13.566666666666668,57.18333333333333,568.6666666666666,0.0,0.24999999999999997,191.25
2023-2-28,10.865384615384613,47.309615384615384,630.5,0.0,3.4673076923076938,48.46153846153846
2023-3-1,10.495744680851066,52.93404255319148,609.1276595744681,0.05106382978723405,4.310638297872343,31.117021276595743
2023-3-2,12.769565217391303,55.1467391304348,583.1413043478261,0.008695652173913044,2.3097826086956528,31.059782608695652
2023-3-3,14.13736263736264,50.8054945054945,592.4945054945055,0.0,1.7736263736263733,23.736263736263737
2023-3-4,14.781052631578948,48.422105263157896,589.8421052631579,0.0,1.7305263157894752,76.26315789473684
2023-3-5,14.501063829787231,55.484042553191486,599.9893617021277,0.0,1.2925531914893627,124.22872340425532
2023-3-6,14.963440860215053,60.295698924731184,589.7096774193549,0.0,1.211827956989248,80.3225806451613
2023-3-7,15.039560439560443,60.738461538461536,588.1428571428571,0.0,1.210989010989011,174.3131868131868
2023-3-8,16.083695652173912,57.366304347826095,587.3478260869565,0.0,1.2391304347826086,118.125
2023-3-9,17.817204301075268,58.733333333333334,560.5698924731183,0.0,1.5096774193548381,77.41935483870968
2023-3-10,17.543617021276603,61.3744680851064,545.2127659574468,0.0,1.4106382978723397,127.81914893617021
2023-3-11,16.840860215053763,61.49139784946237,538.7741935483871,0.0,1.3634408602150532,134.51612903225808
2023-3-12,15.686666666666671,47.124444444444435,525.6111111111111,0.0,2.2811111111111124,68.0
2023-3-13,16.023404255319154,57.54148936170214,544.5744680851063,0.0,1.391489361702127,50.265957446808514
2023-3-14,16.745652173913033,67.59673913043476,536.0978260869565,0.1217391304347826,1.9250000000000003,33.26086956521739
2023-3-15,16.442553191489367,52.627659574468076,531.436170212766,0.15319148936170218,1.70744680851064,142.18085106382978
2023-3-16,16.161956521739132,39.952173913043495,528.6086956521739,0.0,1.8032608695652166,128.8858695652174
2023-3-17,16.123655913978496,43.669892473118274,507.21505376344084,0.0,1.2559139784946234,172.25806451612902
2023-3-18,16.365591397849464,48.63440860215056,493.31182795698925,0.0,1.1870967741935479,144.43548387096774
2023-3-19,16.304255319148943,56.802127659574445,500.72340425531917,0.01702127659574468,1.1074468085106381,70.85106382978724
